gene,AT1,AT2,Basal,Ciliated,Goblet,Secretory,KRT5-/KRT17+
NTM,0.07266653,0.02737797,0.028649917,0.020273494,-0.0054996456,0.03440696,0.03421541
FAM138D,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LRTM2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00940,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.018020947
CACNA1C-AS4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CACNA1C-AS3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CACNA1C-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CCND2,0.036896635,0.036857404,0.034691893,0.020043284,0.027160376,0.025971256,0.0453745
KCNA6,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KCNA5,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GAPDH,0.04323734,0.04880911,0.058079,0.04078657,0.055035703,0.050118297,0.052168764
PIANP,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GPR162,-0.0048165284,0.023295628,0.020772884,0.029809352,0.02121566,0.02011587,0.021016892
LRRC23,0.035633653,0.03661461,0.030519197,0.03988992,0.029766928,0.028960992,0.03066266
ACSM4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
APOBEC1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,0.019442778,-0.0055836546
GDF3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
NANOGNB,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZNF705A,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
A2ML1-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KLRF2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CLEC12B,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CLEC9A,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KLRC4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KLRC2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TAS2R7,-0.0048165284,-0.004851742,-0.0055885944,0.016726876,-0.0054996456,-0.005405569,-0.0055836546
TAS2R8,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TAS2R9,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TAS2R50,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.018723711,-0.005405569,-0.0055836546
TAS2R43,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,0.018952083,-0.0055836546
TAS2R42,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GPRC5A,0.062447827,0.044576705,0.044924952,0.025826998,0.04441963,0.041516874,0.04928221
PDE6H,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01489,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
RERG-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC15A5,0.022121018,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
MGST1,0.04292131,0.056083452,0.048028275,0.040404145,0.049347594,0.052924767,0.047613908
PLCZ1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.019239932
CAPZA3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LDHB,0.03604234,0.051186208,0.050695755,0.041022565,0.041759245,0.0408511,0.04747548
LINC00477,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
BCAT1,0.03472246,0.037926417,0.018228495,0.020167686,0.02587088,0.02011587,0.039686393
CASC1,0.029178146,0.027913524,0.02240228,0.03207657,0.020875603,0.023289226,0.024199152
C12orf71,-0.0048165284,-0.004851742,0.019346,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DENND5B-AS1,0.02301014,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KIF21A,0.035192683,0.033586103,0.039945584,0.037736148,0.03604314,0.03478042,0.03242576
LRRK2,0.033784665,0.055808544,0.024473904,0.021320315,0.026100896,0.0308685,0.02794054
ADAMTS20,-0.0048165284,-0.004851742,-0.0055885944,0.017530393,-0.0054996456,-0.005405569,-0.0055836546
NELL2,0.02351844,0.02240609,0.025680508,0.027897848,0.02202652,0.020260517,0.021430138
AMIGO2,0.032826662,0.027623232,0.030285463,0.020879598,0.021065004,0.026488084,0.03695023
COL2A1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR10AD1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LALBA,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CCDC65,0.029570516,0.029034168,0.020684158,0.030549591,0.025026891,0.020838263,0.021016892
WNT10B,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
WNT1,-0.0048165284,-0.004851742,-0.0055885944,0.018094996,-0.0054996456,-0.005405569,-0.0055836546
DHH,-0.0048165284,-0.004851742,-0.0055885944,0.016141742,-0.0054996456,-0.005405569,-0.0055836546
TUBA1A,0.039238807,0.0363287,0.03336465,0.055561148,0.033005957,0.033627044,0.04818796
C1QL4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AQP2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.018723711,-0.005405569,-0.0055836546
AQP5,0.036415678,0.02937851,0.047326166,0.024233613,0.051142126,0.042635784,0.02794054
LIMA1,0.034389596,0.037104506,0.043245535,0.024315933,0.037503976,0.035325546,0.032579456
GALNT6,0.023395823,0.025868898,0.02817823,0.02270157,0.035702173,0.036845487,0.02725277
ANKRD33,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
C12orf80,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.018020947
KRT7,0.063041374,0.046437573,0.03591498,0.028309539,0.05154636,0.051617168,0.06751738
KRT83,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT85,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT84,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT82,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT6A,0.022121018,0.022976987,0.047191538,0.022051612,0.03594482,0.020957554,0.02623732
KRT5,-0.0048165284,-0.004851742,0.056078658,0.023429763,0.03459503,0.027512964,0.029391948
KRT71,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT72,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT73-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT73,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT77,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRT76,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SP7,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HOXC13-AS,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HOXC13,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HOXC12,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HOTAIR,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HOXC11,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HOXC-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HOXC5,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HNRNPA1,0.038669653,0.050078,0.052154664,0.03526371,0.04402521,0.043878615,0.045486797
LINC01154,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LACRT,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DCD,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
NEUROD4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR9K2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR10A7,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6C74,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6C3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6C75,-0.0048165284,-0.004851742,0.018228495,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6C65,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6C2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6C70,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6C68,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR2AP1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR10P1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HSD17B6,0.03971254,0.041149717,0.021928547,0.020370124,0.020501466,0.021914486,0.029501887
SDR9C7,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GPR182,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LRP1-AS,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GLI1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC26A10,-0.0048165284,-0.004851742,0.018228495,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
B4GALNT1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
WIF1,0.03064083,0.049215116,0.019805754,0.02542138,0.021612212,0.025381908,0.033332884
IFNG,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.018180141
IL26,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
IL22,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CPM,0.047791164,0.04676191,0.028620036,0.025271652,0.025051178,0.029687548,0.03738465
LRRC10,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TSPAN8,0.02289029,0.02756845,0.03203984,0.022658296,0.04729141,0.048378438,0.028098857
KCNC2,0.022598775,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PHLDA1,0.027758239,0.027149241,0.034827434,0.02090936,0.027010886,0.030039163,0.038065884
MYF6,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
MYF5,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01490,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TSPAN19,-0.0048165284,-0.004851742,0.02347294,0.041182768,0.026583085,0.024232052,0.022091255
LRRIQ1,0.03354927,0.027871776,0.02498847,0.050358266,0.027366312,0.027074195,0.030764855
NTS,-0.0048165284,-0.004851742,0.04617512,0.02189494,0.0437386,0.03942972,-0.0055836546
CCER1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
EPYC,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KERA,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CFAP54,0.029601064,0.023428837,0.020772884,0.040479578,0.02121566,0.021914486,0.02575054
FAM71C,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC17A8,-0.0048165284,-0.004851742,-0.0055885944,0.016726876,-0.0054996456,-0.005405569,-0.0055836546
NR1H4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC5A8,0.023130637,0.033161514,0.023272024,0.020167686,0.03712291,0.028366853,0.019925095
DRAM1,0.034266658,0.045131978,0.033081677,0.022051612,0.029079614,0.034735955,0.035632182
PMCH,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00485,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PAH,-0.0048165284,-0.004851742,-0.0055885944,0.017530393,-0.0054996456,-0.005405569,-0.0055836546
C12orf75,0.028475808,0.026440414,0.034468956,0.043518007,0.030073106,0.026009519,0.036843915
CASC18,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ASCL4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01498,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01486,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
FAM222A-AS1,-0.0048165284,-0.004851742,0.018940462,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TCTN1,0.033588253,0.03249084,0.031891663,0.033236954,0.029079614,0.028676141,0.030194521
LINC01405,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.018020947
RPL6,0.044326752,0.059425354,0.058545474,0.046821617,0.05337062,0.055330634,0.055745658
CFAP73,0.023262834,-0.004851742,0.020981282,0.03665399,0.025543641,0.024918528,0.021789175
IQCD,0.023075785,0.02472529,0.021680124,0.030242298,0.02509985,0.026047857,0.024766076
LHX5-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TBX5-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TESC,0.021911794,0.02684412,0.021731641,0.016329927,0.0213572,0.020838263,0.03592469
LINC00934,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
RPLP0,0.043811407,0.05864839,0.05644183,0.044576757,0.05473516,0.054180074,0.059056733
PLA2G1B,0.033666518,0.046652734,0.019834189,0.020613575,0.019818159,0.023886155,0.028898746
CABP1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
MORN3,0.028706877,0.023878826,0.025159078,0.027610112,0.023804365,0.021420725,0.023693638
WDR66,0.02861988,0.025806407,0.030351885,0.037041496,0.024678158,0.026580056,0.028990082
LRRC43,-0.0048165284,-0.004851742,0.019579466,0.026242308,0.020599335,0.021420725,0.022730289
IL31,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HCAR2,0.02497513,0.025349941,0.038900863,0.024000414,0.034073457,0.031962685,0.021655124
HCAR3,0.023395823,0.026440414,0.03737455,0.019264743,0.027771551,0.029830461,0.019773232
DNAH10,0.025276577,0.025719246,0.02151608,0.03591382,0.022236694,0.02288256,0.021727202
LINC00943,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00508,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01257,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
P2RX2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ANHX,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00349,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00388,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00387,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00408,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00442,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TUBA3C,-0.0048165284,-0.004851742,-0.0055885944,0.018591933,-0.0054996456,-0.005405569,-0.0055836546
LINC00421,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00350,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GJB2,-0.0048165284,0.025011228,0.037264563,0.019515108,0.031081295,0.025381908,0.025877377
IFT88,0.036654104,0.0348509,0.03075654,0.032426346,0.03118584,0.02849871,0.028302547
LINC01046,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00424,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00362,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SGCG,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SACS-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00352,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SPATA13-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
C1QTNF9-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00566,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ATP12A,0.028418498,-0.004851742,0.029228292,0.022810172,0.0402119,0.037321847,0.018663727
AMER2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01053,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00463,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01076,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00415,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00412,-0.0048165284,0.02319625,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01079,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GSX1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PDX1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
MTUS2-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00297,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00384,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.018723711,-0.005405569,-0.0055836546
LINC00427,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01058,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00398,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00545,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01066,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZAR1L,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00423,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00445,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01048,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00547,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
POSTN,-0.0048165284,0.0266347,0.040504802,0.021978348,0.022321345,0.020532917,-0.0055836546
STOML3,0.022121018,-0.004851742,0.019711206,0.030898744,0.021065004,0.020690013,0.020827956
